"Canonical URL","RSD Name","Author","Skill Statement","Category","Keywords","Standards","Certifications","Occupation Major Groups","Occupation Minor Groups","Broad Occupations","Detailed Occupations","O*Net Job Codes","Employers","Alignment Name","Alignment URL","Alignment Framework"
"https://osmt.wgu.edu/api/skills/268a8a93-8f1a-4dcb-985f-777af59e2555","Press Release Writing","Western Governors University","Write a press release to announce a new product or initiative to external stakeholders.","Corporate Communications","Communications; Written Communication; Microsoft PowerPoint; Microsoft Excel; Microsoft Word; Stakeholders; Corporate Communications; WGUSID: 8124; Press Releases","","","11-0000","11-1000; 11-2000","11-1010; 11-2030","11-1011","","","Corporate Communications","https://skills.emsidata.com/skills/KS122F16SHSGPXSZCZ7M",""
"https://osmt.wgu.edu/api/skills/e560fe83-6b7c-4901-8919-8f94f644cc1c","Spokespeople Training","Western Governors University","Train spokespeople to ensure they communicate the vision and strategy for an organization.","Corporate Communications","Communications; Training and Development; Microsoft PowerPoint; Microsoft Excel; Microsoft Word; Corporate Communications; WGUSID: 8123","","","11-0000","11-1000; 11-2000","11-1010; 11-2030","11-1011","","","Corporate Communications","https://skills.emsidata.com/skills/KS122F16SHSGPXSZCZ7M",""
"https://osmt.wgu.edu/api/skills/39057d09-ddf9-40f0-974a-6bf2486819ba","New Solution Identification","Western Governors University","Identify new solutions to issues with brainstorming and creative thinking.","Creativity","Creativity; Creative Thinking; Social Emotional Learning (SEL): General; Social Emotional Learning (SEL): Executive Function & Responsible Decision Making","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; NICE_PR_CIR; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.LD.4a; ISTE.Coach.LD.4d; ISTE.Coach.PLF.5b; ATD.Org.ODC; ATD.Pers.CL; ATD.Pers.PM; NICE_PR_VAM; ATD.Org.CBP; ISTE.Coach.CL.2a; ISTE.Coach.CL.2b; ISTE.Coach.PLF.5a; ISTE.Coach.LD.4c; ISTE.Coach.C.3b; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; ISTE.Coach.CA.1e; ISTE.Coach.C.3c","","11-0000","11-1000; 11-2000; 11-3000; 11-9000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3050; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3051; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9033; 11-9039; 11-9111; 11-9151; 11-9198","","","Creativity","https://skills.emsidata.com/skills/KS122HK6LN2MZHFY69GJ",""
"https://osmt.wgu.edu/api/skills/28ff3ef1-8c63-441d-a1ba-20baa3244358","Novel Procedure Development","Western Governors University","Develop novel procedures to improve business operations.","Creativity","Operations; Creativity; Creative Thinking; WGUSID: 8130","ATD.Prof.EI; ATD.Prof.ID; ATD.Prof.TDF; ATD.Org.ODC; ATD.Prof.LS; ATD.Org.FR; ATD.Pers.PM; ATD.Org.CBP","","11-0000","11-1000; 11-2000; 11-3000; 11-9000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3050; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3051; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9033; 11-9039; 11-9111; 11-9151; 11-9198","","","Creativity","https://skills.emsidata.com/skills/KS122HK6LN2MZHFY69GJ",""
"https://osmt.wgu.edu/api/skills/b03aba18-852c-4e40-825e-90a4820aa450","Customer-Specific Events Creation","Western Governors University","Create events that target a specific customer or industry type.","Event Management","Microsoft PowerPoint; Microsoft Excel; Microsoft Word; Event Management; WGUSID: 8223","","","11-0000","11-2000; 11-3000","11-2010; 11-2020; 11-2030; 11-3010","11-2011; 11-2021","","","Event Management","https://skills.emsidata.com/skills/KS123PM708XTL2N3FJNX",""
"https://osmt.wgu.edu/api/skills/abff5f4e-4ad5-4003-9ac9-4a38a44cc6d4","Gather Leads Process Creation","Western Governors University","Create a process to gather leads at an event for follow-up.","Event Management","Microsoft Excel; Salesforce; HubSpot; Eloqua; Lead Generation; Event Management; WGUSID: 8226","","","11-0000","11-2000","11-2010; 11-2020; 11-2030","11-2011; 11-2021","","","Event Management","https://skills.emsidata.com/skills/KS123PM708XTL2N3FJNX",""
"https://osmt.wgu.edu/api/skills/39cf5c2e-b81d-4fd2-a6df-448d8bbc94d1","Prospective Donors Identification","Western Governors University","Identify prospective donors for a fundraising campaign.","Fundraising","Microsoft Excel; Microsoft Word; Google Docs; Google Sheets; Fundraising; WGUSID: 8261","","CPA; CMA","11-0000","11-1000; 11-2000; 11-9000","11-1010; 11-2030; 11-9030; 11-9150","11-1011; 11-9033; 11-9039; 11-9151","","","Fundraising","https://skills.emsidata.com/skills/KS122CL64848WM1MVNSQ",""
"https://osmt.wgu.edu/api/skills/69918e62-c552-4805-bd2e-a5e46b9fd230","Solicitation Contribution Campaign Creation","Western Governors University","Create a campaign to solicit contributions from potential donors.","Fundraising","Microsoft Excel; Microsoft Word; Google Docs; Google Sheets; Fundraising; WGUSID: 8263","","CPA; CMA","11-0000","11-1000; 11-2000; 11-9000","11-1010; 11-2030; 11-9150","11-1011; 11-9151","","","Fundraising","https://skills.emsidata.com/skills/KS122CL64848WM1MVNSQ",""
"https://osmt.wgu.edu/api/skills/b0f9f34c-b64d-4604-97e4-fa33bb8c6f22","Tax Exemption Status Documentation Creation","Western Governors University","Create documentation for potential donors that details an organization's tax exempt status.","Fundraising","Microsoft Excel; Microsoft Word; Google Docs; Google Sheets; Taxes; Fundraising; WGUSID: 8262","","CPA","11-0000","11-1000; 11-2000; 11-9000","11-1010; 11-2030; 11-9150","11-1011; 11-9151","","","Fundraising","https://skills.emsidata.com/skills/KS122CL64848WM1MVNSQ",""
"https://osmt.wgu.edu/api/skills/de7babac-1f08-4aaf-9d0c-6d4943e4b10a","Grant Application Accuracy Review","Western Governors University","Review a grant application to ensure accuracy and completeness.","Grant Writing","Excel; MS Office; Access; Word; Outlook; Grant Writing; WGUSID: 8281","","","11-0000","11-1000; 11-2000; 11-9000","11-1010; 11-2030; 11-9030; 11-9150","11-1011; 11-9151","","","Grant Writing","https://skills.emsidata.com/skills/KS124GX6XFWSP04T3RN2",""
"https://osmt.wgu.edu/api/skills/6b5581e1-7396-4598-89ec-8a4b0fc92efa","Grant Eligibility Requirements Review","Western Governors University","Review the eligibility requirements for a grant.","Grant Writing","Excel; MS Office; Access; Word; Outlook; Grant Writing; WGUSID: 8282","","","11-0000","11-1000; 11-2000; 11-9000","11-1010; 11-2030; 11-9030; 11-9150","11-1011; 11-9033; 11-9151","","","Grant Writing","https://skills.emsidata.com/skills/KS124GX6XFWSP04T3RN2",""
"https://osmt.wgu.edu/api/skills/2b410a7c-4216-4fd1-ae4c-a2330e3f8dd4","Grant Funding Need or Focus Identification","Western Governors University","Identify a need or focus for which to seek grant funding.","Grant Writing","Excel; MS Office; Access; Word; Outlook; Grant Writing; WGUSID: 8279","","","11-0000","11-1000; 11-2000; 11-9000","11-1010; 11-2030; 11-9030; 11-9150","11-1011; 11-9033; 11-9151","","","Grant Writing","https://skills.emsidata.com/skills/KS124GX6XFWSP04T3RN2",""
"https://osmt.wgu.edu/api/skills/d9d411e6-8df1-4d74-a315-c341381cf001","Grant Funding Sources Research","Western Governors University","Research public and private grant funding sources.","Grant Writing","Excel; Research; MS Office; Access; Word; Outlook; Grant Writing; WGUSID: 8280","","","11-0000","11-1000; 11-2000; 11-9000","11-1010; 11-2030; 11-9030; 11-9150","11-1011; 11-9033; 11-9151","","","Grant Writing","https://skills.emsidata.com/skills/KS124GX6XFWSP04T3RN2",""
"https://osmt.wgu.edu/api/skills/d77d0a83-61e7-45cc-af8a-92fc2fbe108a","Integrated Planning Framework Creation","Western Governors University","Create an integrated business planning framework.","Integration","SAP; Planning; MS Office; MS Excel; Integration; CRM; ERP; MS Access; Enterprise software; ERM; WGUSID: 8335","NICE_SP_ARC; NICE_SP_SYS; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OM_ANA; ATD.Org.DA; ATD.Prof.EI; ATD.Prof.ID; ATD.Prof.TA; ATD.Prof.TDF; ATD.Org.ODC; ATD.Pers.CL; ATD.Pers.PM; ATD.Org.CBP; ATD.Prof.KM; ATD.Pers.C","","11-0000","11-1000; 11-2000; 11-3000; 11-9000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3050; 11-3060; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9110; 11-9150; 11-9190","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3051; 11-3061; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198","","","Integration","https://skills.emsidata.com/skills/KS125716TLTGH6SDHJD1",""
"https://osmt.wgu.edu/api/skills/7eba37ec-d66c-4d75-9dca-d868899cdc35","Employee Conflict Mediation","Western Governors University","Mediate conflicts between employees.","People Management","Conflict Resolution; MS Office; People Management; Personnel Management; Mediation; WGUSID: 8495","NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OV_EXL","","11-0000","11-1000; 11-2000; 11-3000; 11-9000","11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3050; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9190","11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3051; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9033; 11-9039; 11-9198","","","People Management","https://skills.emsidata.com/skills/ES71C18378814E6740D6",""
"https://osmt.wgu.edu/api/skills/b24507a4-0b01-472f-b5f9-66a966382d39","Goal Objectives Planning","Western Governors University","Plan objectives that help employees to achieve common goals.","Planning","Goal Oriented; Goal Setting; Planning; Planning Tools; MS Office; MS Project; Visio; goals; WGUSID: 8507","","","11-0000","11-1000; 11-2000; 11-3000; 11-9000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3110; 11-9020; 11-9110","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3111; 11-9021; 11-9111","","","Planning","https://skills.emsidata.com/skills/ESEB1D4619E6E83A061D",""
"https://osmt.wgu.edu/api/skills/8ef9f8d1-de13-4bd7-a517-1f3599e6c7cf","Company Spokespeople Training","Western Governors University","Train company spokespeople on how to deliver press releases to reporters.","Press Releases","Training and Development; Training; Professional Development; Microsoft Word; Google Docs; Education; Press Releases; WGUSID: 8520","","","11-0000","11-2000","11-2030","","","","Press Releases","https://skills.emsidata.com/skills/KS1270T6NPQBZL218BW8",""
"https://osmt.wgu.edu/api/skills/0bc9b492-c44c-4fba-84e5-38da68650fea","Press Releases Creation","Western Governors University","Create press releases that include company news and other relevant information.","Press Releases","Microsoft Word; Google Docs; Press Releases; WGUSID: 8521","","","11-0000","11-2000","11-2030","","","","Press Releases","https://skills.emsidata.com/skills/KS1270T6NPQBZL218BW8",""
"https://osmt.wgu.edu/api/skills/fe001bee-30e6-416f-913e-0a5c1fc03a71","Press Releases Development","Western Governors University","Develop a press release that uses an inverted pyramid structure in which the key facts are in the opening paragraph.","Press Releases","Microsoft Word; Google Docs; Press Releases; WGUSID: 8519","","","11-0000","11-2000","11-2030","","","","Press Releases","https://skills.emsidata.com/skills/KS1270T6NPQBZL218BW8",""
"https://osmt.wgu.edu/api/skills/7ca748bd-2c2c-4744-928f-874fe6962065","Earn Certifications","Western Governors University","Obtain certificates, accreditations, or other credentials to meet professional development objectives.","Professional Development Programs","Training and Development; Training; Professional Development; Education; Professional Development Programs; WGUSID: 8544","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; NICE_PR_CIR; ATD.Prof.ID; ATD.Prof.TDF; NICE_OM_NET; NICE_OM_ADM; NICE_PR_CDA; NICE_PR_VAM; ISTE.Coach.CL.2a; ISTE.Coach.CL.2b; NICE_PR_INF; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; NICE_OM_DTA; NICE_OM_STS; ATD.Pers.LL; IDA_KPS_5.6","","11-0000","11-1000; 11-2000; 11-3000; 11-9000","11-1020; 11-2010; 11-2020; 11-2030; 11-3020; 11-3030; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150","11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3031; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151","","","Professional Development Programs","https://skills.emsidata.com/skills/KS128376S3JHN6DSR8G3",""
"https://osmt.wgu.edu/api/skills/2a23ff93-cf1b-4207-b235-25277ead0026","Conduct Public Policy Programs Research","Western Governors University","Conduct research on public policy programs for an organization.","Public Policies","Research; public policy; Public Policies; LogicGate; DocTract; MyCompliance; ComplyALIGN; WGUSID: 8572","","","11-0000","11-1000; 11-2000; 11-9000","11-1010; 11-2030; 11-9030; 11-9150","11-1011; 11-9033; 11-9151","","","Public Policies","https://skills.emsidata.com/skills/KS128706027ZKKJKHN29",""
"https://osmt.wgu.edu/api/skills/78ce6cf8-8167-49c6-a45b-f28bb8fcdf24","Social Media Traffic Analysis","Western Governors University","Analyze social media traffic before and after a speech to measure activity taken as a result of the presentation.","Public Speaking","Analysis; Analytical Techniques; Presentations; Microsoft PowerPoint; Social Media; Microsoft Word; Google Slides; Social Media Marketing; Public Speaking; Apple Keynote; WGUSID: 8580","ATD.Prof.ID; ATD.Prof.TA; ATD.Prof.TDF; ATD.Org.ODC; ATD.Pers.CL; ATD.Prof.KM","","11-0000","11-1000; 11-2000; 11-3000; 11-9000","11-1010; 11-2020; 11-2030; 11-3130; 11-9110; 11-9150","11-1011; 11-2021; 11-2022; 11-3131; 11-9111; 11-9151","","","Public Speaking","https://skills.emsidata.com/skills/KS124JZ5VYRZ5MJ85N2B",""
"https://osmt.wgu.edu/api/skills/feb38b73-ec0a-4ed3-b73d-9b6c5d3ad97e","Employee Skills Development","Western Governors University","Demonstrate personal interest in developing subordinate employees' skills to strengthen relationships.","Relationship Building","Relationship Management; Relationship Building; Microsoft Office; CRM; LinkedIn; Social Media Tools; WGUSID: 8599","ATD.Prof.EI; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.PLF.5b; ISTE.Coach.PLF.5c; ISTE.Coach.DDM.6c; ATD.Pers.CL; ISTE.Coach.PLF.5a; ATD.Pers.C; ATD.Pers.LL","","11-0000","11-1000; 11-2000; 11-3000; 11-9000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3030; 11-3060; 11-3120; 11-3130; 11-9020; 11-9030; 11-9150","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3031; 11-3061; 11-3121; 11-3131; 11-9021; 11-9151","","","Relationship Building","https://skills.emsidata.com/skills/KS128HP65N6N70YV5ZM7",""
"https://osmt.wgu.edu/api/skills/64705ef0-b09a-4338-89ca-6963ba9926a8","Stakeholder Relationships Establishment","Western Governors University","Establish relationships with potential stakeholders.","Relationship Building","Relationship Management; Relationship Building; Microsoft Office; CRM; LinkedIn; Stakeholders; Social Media Tools; WGUSID: 8597","ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ATD.Org.ODC; ATD.Pers.CL; ATD.Pers.PM; ATD.Org.CBP; ISTE.Coach.CL.2a; ISTE.Coach.CL.2b; ISTE.Coach.DCA.7a; ISTE.Coach.DCA.7b; ISTE.Coach.CA.1e; ATD.Pers.C; ATD.Pers.CA","","11-0000","11-1000; 11-2000; 11-3000; 11-9000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3030; 11-3060; 11-3120; 11-3130; 11-9020; 11-9030; 11-9150","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3031; 11-3061; 11-3121; 11-3131; 11-9021; 11-9032; 11-9033; 11-9039; 11-9151","","","Relationship Building","https://skills.emsidata.com/skills/KS128HP65N6N70YV5ZM7",""
"https://osmt.wgu.edu/api/skills/c44343ea-aeff-4a6a-8f8c-3577276997ea","Support Groups Building","Western Governors University","Build support groups among industry peers.","Relationship Building","Relationship Management; Relationship Building; Microsoft Office; CRM; LinkedIn; Social Media Tools; WGUSID: 8598","ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ATD.Org.ODC; ATD.Pers.CL; ATD.Pers.PM; ATD.Org.CBP; ISTE.Coach.CL.2a; ISTE.Coach.CL.2b; ISTE.Coach.CA.1e; ATD.Pers.C","","11-0000","11-1000; 11-2000; 11-3000; 11-9000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3030; 11-3060; 11-3120; 11-3130; 11-9020; 11-9030; 11-9150","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3031; 11-3061; 11-3121; 11-3131; 11-9021; 11-9033; 11-9039; 11-9151","","","Relationship Building","https://skills.emsidata.com/skills/KS128HP65N6N70YV5ZM7",""
"https://osmt.wgu.edu/api/skills/2445a908-52b7-46bc-94ec-dba1109b5469","Ask Open-Ended Questions to Facilitate Discussion","Western Governors University","Ask open-ended questions to facilitate discussions between parties.","Verbal Communication Skills","Verbal Communication Skills; Oral Communication; WGUSID: 8768","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; NICE_IN_INV; NICE_IN_FOR; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.PLF.5b; ATD.Pers.CL; ATD.Pers.PM; NICE_OM_NET; NICE_OM_ADM; ATD.Org.CBP; ISTE.Coach.CL.2a; ISTE.Coach.CL.2b; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; NICE_OM_DTA; NICE_OM_STS; ISTE.Coach.CA.1e; ATD.Pers.C","","11-0000; 33-0000","11-1000; 11-2000; 11-3000; 11-9000; 33-1000; 33-3000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3030; 11-3050; 11-3060; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190; 33-1010; 33-3020; 33-3050","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3031; 11-3051; 11-3061; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198","","","Verbal Communication Skills","https://skills.emsidata.com/skills/KS441S06L3NZBK0D6JM8",""
"https://osmt.wgu.edu/api/skills/6075001f-6ad1-4eae-8d84-7084879087b2","Document Management System Implementation","Western Governors University","Implement a document management system that allows users to quickly locate needed documents.","Time Management","Time Management; WGUSID: 8750","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; ATD.Prof.ID; ATD.Prof.TDF; ATD.Pers.CL; ATD.Pers.PM; ATD.Prof.KM; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; NICE_OM_DTA","","11-0000; 33-0000","11-1000; 11-2000; 11-3000; 11-9000; 33-3000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3030; 11-3050; 11-3060; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190; 33-3020","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3031; 11-3051; 11-3061; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198","","","Time Management","https://skills.emsidata.com/skills/KS44175745H9Q0DPBDNT",""
"https://osmt.wgu.edu/api/skills/965b05ad-3195-4267-9a03-695364a87509","Build a Social Media Activities Calendar","Western Governors University","Build a calendar of social media activities based on product and marketing milestones.","Social Media","Microsoft Excel; Social Media; Marketing; Google Sheets; Social Content; Facebook; Twitter; LinkedIn; Sprout Social; Hootsuite; Milestones; WGUSID: 8676","","","11-0000","11-2000","11-2010; 11-2020; 11-2030","11-2011; 11-2021","","","Social Media","https://skills.emsidata.com/skills/KS440PV6FRJ90X0QFNLY",""
"https://osmt.wgu.edu/api/skills/49636f41-8f2a-4842-a88b-93ca4dae1068","Product Hashtags Creation","Western Governors University","Create a set of product and campaign hashtags to improve visibility of social media activities.","Social Media","Microsoft Excel; Social Media; Marketing; Google Sheets; Social Content; Facebook; Twitter; LinkedIn; Sprout Social; Hootsuite; Marketing Campaigns; WGUSID: 8674","","","11-0000","11-2000","11-2010; 11-2020; 11-2030","11-2011; 11-2021","","","Social Media","https://skills.emsidata.com/skills/KS440PV6FRJ90X0QFNLY",""
"https://osmt.wgu.edu/api/skills/d5c9297f-4d86-43af-9c4c-10d3ebc09b29","Social Medial Influencers Engagement","Western Governors University","Engage with key social media influencers based on follower size and area of expertise.","Social Media","Microsoft Excel; Social Media; Marketing; Google Sheets; Social Content; Facebook; Twitter; LinkedIn; Sprout Social; Hootsuite; WGUSID: 8675; Social Media Influencers; Influencers","","","11-0000","11-2000","11-2010; 11-2020; 11-2030","11-2011; 11-2021","","","Social Media","https://skills.emsidata.com/skills/KS440PV6FRJ90X0QFNLY",""
"https://osmt.wgu.edu/api/skills/d9e28230-5c67-4630-ad6c-d881c4d68f59","Social Media Channel Content Addition","Western Governors University","Keep social media channels up to date by regularly adding new content.","Social Media Marketing","Social Media; Marketing; Social Media Marketing; Social Media Strategy; SMM; Facebook; Twitter; LinkedIn; Snapchat; Instagram; TikTok; Sprout Social; Hootsuite; WGUSID: 8678; Social Media Marketing (SMM)","","","11-0000","11-2000; 11-9000","11-2010; 11-2020; 11-2030; 11-9030","11-2011; 11-2021; 11-9033; 11-9039","","","Social Media Marketing","https://skills.emsidata.com/skills/KS440PW66NNLYJ09D6MC",""
"https://osmt.wgu.edu/api/skills/b5a7f8d9-6dd1-4d91-b96b-421c86c4c08b","Product Activity Tracking","Western Governors University","Track activity related to a company's product or service using a social listening tool.","Social Media Marketing","Social Media; Marketing; Social Media Marketing; Social Media Strategy; SMM; Sprout Social; Hootsuite; Social Media Marketing (SMM); Google Alert; WGUSID: 8679; Social Listening Tools","","","11-0000","11-2000","11-2010; 11-2020; 11-2030","11-2011; 11-2021","","","Social Media Marketing","https://skills.emsidata.com/skills/KS440PW66NNLYJ09D6MC",""
"https://osmt.wgu.edu/api/skills/96c84563-b2a7-43cf-988d-1163b58b8343","Understand Needs by Questioning","Western Governors University","Ask questions to understand the needs of others.","Social Skills","Social Skills; Interpersonal Skills; Blackboard Learn; Desire2Learn; Learning Management System (LMS); Sakai CLE; WGUSID: 8340; WGU Instructional Faculty; WGU Coaching Faculty; WGU Alumni; WGU Peer-Near-Peer; WGU Student Services","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; NICE_PR_CIR; NICE_IN_FOR; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.PLF.5b; ISTE.Coach.PLF.5c; ISTE.Coach.DDM.6c; NICE_OM_NET; NICE_OM_ADM; NICE_PR_CDA; NICE_PR_VAM; ISTE.Coach.CL.2a; ISTE.Coach.CL.2b; ISTE.Coach.PLF.5a; NICE_PR_INF; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; NICE_OM_DTA; NICE_OM_STS; ISTE.Coach.CA.1e","","11-0000","11-1000; 11-2000; 11-3000; 11-9000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3030; 11-3050; 11-3060; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3031; 11-3051; 11-3061; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198","","","Social Skills","https://skills.emsidata.com/skills/KS440PY6J2365XD540J3",""
